name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
DRHD1	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD1	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD2	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD2	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD3	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD3	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD4	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD4	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD5	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD5	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD6	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD6	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD7	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD7	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD8	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD8	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD9	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD9	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
DRHD10	SEEG	V	n/a	n/a	DRHD	256	depth	n/a
ERHD10	SEEG	V	n/a	n/a	ERHD	256	depth	n/a
